251596,"2015/09/17 17:27:03",26.25,35.38,32.10," 376022.99"
251597,"2015/09/17 17:27:04",26.25,35.38,32.10," 376023.05"
251598,"2015/09/17 17:27:04",26.25,35.38,32.10," 376023.15"
251599,"2015/09/17 17:27:04",26.25,35.36,32.10," 376023.30"
251600,"2015/09/17 17:27:04",26.25,35.36,32.10," 376023.40"
251601,"2015/09/17 17:27:04",26.25,35.54,32.10," 376023.55"
251602,"2015/09/17 17:27:04",26.25,35.54,32.10," 376023.70"
251603,"2015/09/17 17:27:04",26.25,35.45,32.10," 376023.80"
251604,"2015/09/17 17:27:04",26.25,35.83,32.10," 376023.90"
251605,"2015/09/17 17:27:05",26.25,35.83,32.10," 376024.05"
251606,"2015/09/17 17:27:05",26.25,35.50,32.10," 376024.20"
251607,"2015/09/17 17:27:05",26.25,35.50,32.10," 376024.30"
251608,"2015/09/17 17:27:05",26.25,35.58,32.10," 376024.45"
251609,"2015/09/17 17:27:05",26.25,35.58,32.10," 376024.55"
251610,"2015/09/17 17:27:05",26.25,35.36,32.10," 376024.65"
251611,"2015/09/17 17:27:05",26.24,35.23,32.10," 376024.80"
251612,"2015/09/17 17:27:05",26.25,35.23,32.10," 376024.90"
251613,"2015/09/17 17:27:06",26.25,35.50,32.10," 376025.05"
251614,"2015/09/17 17:27:06",26.24,35.50,32.10," 376025.20"
251615,"2015/09/17 17:27:06",26.24,35.70,32.10," 376025.30"
251616,"2015/09/17 17:27:06",26.24,35.70,32.10," 376025.40"
251617,"2015/09/17 17:27:06",26.24,35.53,32.10," 376025.50"
251618,"2015/09/17 17:27:06",26.25,35.53,32.10," 376025.60"
251619,"2015/09/17 17:27:06",26.25,35.25,32.10," 376025.75"
251620,"2015/09/17 17:27:06",26.24,35.25,32.10," 376025.85"
251621,"2015/09/17 17:27:07",26.24,35.42,32.10," 376025.95"
251622,"2015/09/17 17:27:07",26.24,35.97,32.10," 376026.05"
251623,"2015/09/17 17:27:07",26.24,35.97,32.10," 376026.20"
251624,"2015/09/17 17:27:07",26.24,35.66,32.10," 376026.30"
251625,"2015/09/17 17:27:07",26.24,35.66,32.10," 376026.45"
251626,"2015/09/17 17:27:07",26.24,35.66,32.10," 376026.60"
251627,"2015/09/17 17:27:07",26.24,35.66,32.10," 376026.70"
251628,"2015/09/17 17:27:07",26.24,35.58,32.10," 376026.80"
251629,"2015/09/17 17:27:08",26.24,35.58,32.10," 376026.90"
251630,"2015/09/17 17:27:08",26.24,35.33,32.10," 376026.99"
251631,"2015/09/17 17:27:08",26.24,35.33,32.10," 376027.10"
251632,"2015/09/17 17:27:08",26.24,35.77,32.10," 376027.20"
251633,"2015/09/17 17:27:08",26.24,35.43,32.10," 376027.30"
251634,"2015/09/17 17:27:08",26.24,35.43,32.10," 376027.40"
251635,"2015/09/17 17:27:08",26.24,35.65,32.10," 376027.50"
251636,"2015/09/17 17:27:08",26.24,35.65,32.10," 376027.60"
251637,"2015/09/17 17:27:08",26.24,35.50,32.10," 376027.70"
251638,"2015/09/17 17:27:09",26.24,35.50,32.10," 376027.85"
251639,"2015/09/17 17:27:09",26.24,35.32,32.10," 376028.00"
251640,"2015/09/17 17:27:09",26.24,35.32,32.10," 376028.15"
251641,"2015/09/17 17:27:09",26.24,35.32,32.10," 376028.25"
251642,"2015/09/17 17:27:09",26.24,35.51,32.10," 376028.35"
251643,"2015/09/17 17:27:09",26.24,35.43,32.10," 376028.45"
